OrderID,Date,Product,Category,Region,Salesperson,Quantity,UnitPrice,Discount,Revenue,Cost,Profit
ORD-44800,2024-03-13,USB Hub 7-Port,Electronics,East,Divya Menon,1,1493.72,0.0,1493.72,992.89,500.83
ORD-21915,2024-03-14,Desk Lamp LED,Furniture,West,Sneha Pillai,8,2496.52,0.0,19972.16,11531.56,8440.6
ORD-78084,2024-03-15,Wireless Headphones,Electronics,North,Arjun Kumar,7,3692.02,0.0,25844.14,15465.65,10378.49
ORD-58196,2024-03-16,Notebook Pack,Stationery,South,Priya Sharma,15,235.4,0.1,3177.9,2210.65,967.25
ORD-12142,2024-03-16,Laptop Pro X1,Electronics,North,Karthik Raj,18,113504.86,0.1,1838778.73,1259525.23,579253.5
ORD-15229,2024-03-16,Office Chair Ergo,Furniture,North,Karthik Raj,12,14292.87,0.2,137211.55,95094.34,42117.21
ORD-29975,2024-03-17,Laptop Pro X1,Electronics,West,Divya Menon,7,119895.33,0.1,755340.58,354065.57,401275.01
ORD-35712,2024-03-17,Pen Set Premium,Stationery,East,Divya Menon,1,382.81,0.0,382.81,246.3,136.51
ORD-80463,2024-03-17,Notebook Pack,Stationery,North,Karthik Raj,18,423.22,0.0,7617.96,4142.81,3475.15
ORD-85395,2024-03-17,Mechanical Keyboard,Electronics,West,Meera Iyer,5,4951.33,0.0,24756.65,12264.9,12491.75
ORD-85260,2024-03-17,Notebook Pack,Stationery,East,Divya Menon,6,398.78,0.0,2392.68,1518.97,873.71
ORD-15697,2024-03-18,Notebook Pack,Stationery,East,Priya Sharma,17,339.98,0.0,5779.66,3348.24,2431.42
ORD-39552,2024-03-19,USB Hub 7-Port,Electronics,North,Priya Sharma,17,907.11,0.0,15420.87,7563.81,7857.06
ORD-34530,2024-03-19,Notebook Pack,Stationery,West,Arjun Kumar,13,404.96,0.0,5264.48,2834.85,2429.63
ORD-29079,2024-03-19,Desk Lamp LED,Furniture,North,Vikram Das,3,1930.19,0.15,4921.98,3312.06,1609.92
ORD-85396,2024-03-19,Wireless Headphones,Electronics,North,Divya Menon,4,3048.95,0.0,12195.8,8217.1,3978.7
ORD-90335,2024-03-19,Standing Desk,Furniture,West,Sneha Pillai,13,19783.85,0.2,205752.04,121308.53,84443.51
ORD-47672,2024-03-20,Notebook Pack,Stationery,North,Priya Sharma,18,316.43,0.15,4841.38,3307.23,1534.15
ORD-94883,2024-03-20,Notebook Pack,Stationery,North,Arjun Kumar,17,302.52,0.05,4885.7,3024.79,1860.91
ORD-47081,2024-03-20,Monitor 27inch,Electronics,West,Rahul Nair,11,24130.82,0.2,212351.22,97391.38,114959.84
ORD-62873,2024-03-20,Office Chair Ergo,Furniture,East,Meera Iyer,12,13250.81,0.0,159009.72,109243.03,49766.69
ORD-16722,2024-03-20,Pen Set Premium,Stationery,East,Sneha Pillai,17,225.14,0.15,3253.27,2270.22,983.05
ORD-69802,2024-03-21,USB Hub 7-Port,Electronics,West,Divya Menon,2,1000.56,0.0,2001.12,1199.7,801.42
ORD-50352,2024-03-21,USB Hub 7-Port,Electronics,East,Sneha Pillai,16,1177.77,0.2,15075.46,7121.47,7953.99
ORD-42321,2024-03-21,Mechanical Keyboard,Electronics,West,Karthik Raj,16,5348.0,0.0,85568.0,43889.96,41678.04
ORD-21484,2024-03-22,Notebook Pack,Stationery,East,Vikram Das,10,410.63,0.2,3285.04,1559.76,1725.28
ORD-76010,2024-03-22,Desk Lamp LED,Furniture,East,Meera Iyer,5,1774.63,0.2,7098.52,3267.19,3831.33
ORD-10221,2024-03-22,Desk Lamp LED,Furniture,North,Vikram Das,19,1447.1,0.0,27494.9,17244.7,10250.2
ORD-50668,2024-03-23,Wireless Headphones,Electronics,South,Vikram Das,19,3501.12,0.0,66521.28,36516.3,30004.98
ORD-39260,2024-03-23,Pen Set Premium,Stationery,East,Rahul Nair,18,323.39,0.1,5238.92,3388.26,1850.66
ORD-67958,2024-03-23,USB Hub 7-Port,Electronics,East,Sneha Pillai,1,1149.32,0.1,1034.39,565.79,468.6
ORD-28965,2024-03-24,Office Chair Ergo,Furniture,North,Divya Menon,16,10692.07,0.1,153965.81,88903.62,65062.19
ORD-28411,2024-03-24,Standing Desk,Furniture,East,Karthik Raj,18,24372.33,0.0,438701.94,273044.81,165657.13
ORD-33228,2024-03-24,Standing Desk,Furniture,West,Divya Menon,18,20916.35,0.0,376494.3,249246.39,127247.91
ORD-85426,2024-03-25,Notebook Pack,Stationery,South,Vikram Das,6,454.37,0.1,2453.6,1349.24,1104.36
ORD-51482,2024-03-26,Notebook Pack,Stationery,East,Arjun Kumar,16,360.04,0.15,4896.54,3364.79,1531.75
ORD-54535,2024-03-27,Desk Lamp LED,Furniture,South,Meera Iyer,1,2461.39,0.15,2092.18,1237.93,854.25
ORD-37215,2024-03-28,Wireless Headphones,Electronics,North,Divya Menon,18,3195.28,0.15,48887.78,28813.83,20073.95
ORD-43260,2024-03-28,Monitor 27inch,Electronics,South,Arjun Kumar,19,21103.91,0.0,400974.29,271764.41,129209.88
ORD-92723,2024-03-29,Standing Desk,Furniture,West,Arjun Kumar,9,27054.72,0.1,219143.23,113447.34,105695.89
ORD-28827,2024-03-29,Mechanical Keyboard,Electronics,South,Vikram Das,14,3418.7,0.1,43075.62,25823.14,17252.48
ORD-50027,2024-03-29,Monitor 27inch,Electronics,South,Divya Menon,4,25628.53,0.0,102514.12,54004.45,48509.67
ORD-40982,2024-03-29,USB Hub 7-Port,Electronics,North,Arjun Kumar,18,1385.22,0.0,24933.96,16994.78,7939.18
ORD-78632,2024-03-30,USB Hub 7-Port,Electronics,North,Meera Iyer,17,907.85,0.0,15433.45,10508.78,4924.67
ORD-65850,2024-03-31,USB Hub 7-Port,Electronics,East,Divya Menon,19,828.8,0.1,14172.48,8578.34,5594.14
ORD-46780,2024-04-01,Monitor 27inch,Electronics,East,Meera Iyer,18,19088.33,0.15,292051.45,175714.77,116336.68
ORD-29871,2024-04-01,Laptop Pro X1,Electronics,West,Rahul Nair,1,117651.28,0.15,100003.59,54764.06,45239.53
ORD-66980,2024-04-02,Standing Desk,Furniture,South,Sneha Pillai,10,24843.32,0.15,211168.22,111103.53,100064.69
ORD-66595,2024-04-04,Notebook Pack,Stationery,East,Arjun Kumar,4,475.31,0.15,1616.05,870.17,745.88
ORD-77763,2024-04-04,Notebook Pack,Stationery,East,Meera Iyer,12,386.53,0.0,4638.36,2513.95,2124.41
ORD-70820,2024-04-05,Office Chair Ergo,Furniture,South,Vikram Das,10,8023.36,0.2,64186.88,34244.58,29942.3
ORD-89174,2024-04-05,Desk Lamp LED,Furniture,East,Sneha Pillai,6,1474.39,0.0,8846.34,5632.97,3213.37
ORD-44782,2024-04-05,Mechanical Keyboard,Electronics,East,Arjun Kumar,8,5005.3,0.1,36038.16,18506.87,17531.29
ORD-41845,2024-04-05,Wireless Headphones,Electronics,East,Priya Sharma,1,4526.89,0.2,3621.51,2319.63,1301.88
ORD-94554,2024-04-05,Office Chair Ergo,Furniture,North,Karthik Raj,19,10868.66,0.1,185854.09,122045.1,63808.99
ORD-20155,2024-04-05,Mechanical Keyboard,Electronics,South,Karthik Raj,17,4453.79,0.0,75714.43,39269.24,36445.19
ORD-11268,2024-04-05,USB Hub 7-Port,Electronics,North,Sneha Pillai,5,1204.26,0.0,6021.3,3169.57,2851.73
ORD-13239,2024-04-06,Pen Set Premium,Stationery,West,Vikram Das,12,351.13,0.0,4213.56,2183.7,2029.86
ORD-20494,2024-04-06,Notebook Pack,Stationery,South,Rahul Nair,1,237.51,0.0,237.51,146.19,91.32
ORD-17972,2024-04-07,USB Hub 7-Port,Electronics,South,Arjun Kumar,17,1011.14,0.15,14610.97,10096.28,4514.69
ORD-11567,2024-04-08,USB Hub 7-Port,Electronics,South,Priya Sharma,15,871.34,0.2,10456.08,5070.66,5385.42
ORD-64464,2024-04-08,Standing Desk,Furniture,North,Sneha Pillai,1,29851.95,0.0,29851.95,18274.74,11577.21
ORD-52799,2024-04-09,Mechanical Keyboard,Electronics,South,Rahul Nair,11,5868.32,0.0,64551.52,29894.19,34657.33
ORD-19464,2024-04-09,Office Chair Ergo,Furniture,South,Arjun Kumar,17,13599.55,0.05,219632.73,106761.03,112871.7
ORD-18177,2024-04-09,Mechanical Keyboard,Electronics,West,Sneha Pillai,9,3485.9,0.0,31373.1,16292.74,15080.36
ORD-93505,2024-04-10,Pen Set Premium,Stationery,South,Meera Iyer,18,369.86,0.0,6657.48,3236.21,3421.27
ORD-93115,2024-04-10,Laptop Pro X1,Electronics,West,Vikram Das,14,111997.59,0.0,1567966.26,872173.86,695792.4
ORD-27047,2024-04-10,Wireless Headphones,Electronics,South,Vikram Das,14,2704.87,0.0,37868.18,21063.1,16805.08
ORD-10287,2024-04-10,Monitor 27inch,Electronics,West,Sneha Pillai,15,19140.23,0.2,229682.76,141192.32,88490.44
ORD-58952,2024-04-12,Mechanical Keyboard,Electronics,North,Divya Menon,7,4986.16,0.0,34903.12,18278.74,16624.38
ORD-81213,2024-04-12,Wireless Headphones,Electronics,East,Karthik Raj,3,4454.89,0.05,12696.44,7752.11,4944.33
ORD-47767,2024-04-13,Mechanical Keyboard,Electronics,South,Karthik Raj,6,5367.8,0.0,32206.8,18392.04,13814.76
ORD-51079,2024-04-13,Office Chair Ergo,Furniture,East,Rahul Nair,3,11413.07,0.15,29103.33,20275.13,8828.2
ORD-86622,2024-04-14,Office Chair Ergo,Furniture,East,Rahul Nair,8,13214.92,0.1,95147.42,49066.14,46081.28
ORD-77809,2024-04-14,USB Hub 7-Port,Electronics,East,Arjun Kumar,15,901.91,0.0,13528.65,8515.02,5013.63
ORD-63883,2024-04-14,Standing Desk,Furniture,North,Karthik Raj,20,22427.76,0.0,448555.2,301144.27,147410.93
ORD-45197,2024-04-14,Monitor 27inch,Electronics,North,Vikram Das,7,27681.29,0.2,155015.22,77966.9,77048.32
ORD-96827,2024-04-14,Wireless Headphones,Electronics,North,Rahul Nair,13,2687.08,0.1,31438.84,14637.0,16801.84
ORD-31514,2024-04-15,Laptop Pro X1,Electronics,North,Rahul Nair,18,108079.39,0.2,1556343.22,818264.79,738078.43
ORD-21413,2024-04-15,Notebook Pack,Stationery,North,Arjun Kumar,10,479.7,0.15,4077.45,2699.4,1378.05
ORD-25096,2024-04-15,Wireless Headphones,Electronics,East,Vikram Das,19,3511.06,0.15,56703.62,31437.82,25265.8
ORD-89168,2024-04-15,Standing Desk,Furniture,West,Divya Menon,6,29673.66,0.1,160237.76,97800.29,62437.47
ORD-95182,2024-04-15,Desk Lamp LED,Furniture,South,Divya Menon,10,2089.25,0.2,16714.0,7858.16,8855.84
ORD-53332,2024-04-15,Monitor 27inch,Electronics,East,Meera Iyer,9,23770.43,0.1,192540.48,129443.54,63096.94
ORD-46968,2024-04-15,Office Chair Ergo,Furniture,South,Divya Menon,19,11433.63,0.15,184653.12,91422.07,93231.05
ORD-14222,2024-04-16,Monitor 27inch,Electronics,South,Karthik Raj,7,27374.1,0.15,162875.89,104464.11,58411.78
ORD-98316,2024-04-16,Notebook Pack,Stationery,West,Karthik Raj,20,443.94,0.1,7990.92,4316.55,3674.37
ORD-13084,2024-04-16,Monitor 27inch,Electronics,North,Sneha Pillai,9,22257.03,0.15,170266.28,89225.68,81040.6
ORD-94512,2024-04-17,Mechanical Keyboard,Electronics,South,Vikram Das,2,5687.49,0.1,10237.48,4706.99,5530.49
ORD-41804,2024-04-17,Laptop Pro X1,Electronics,North,Vikram Das,3,111454.98,0.1,300928.45,203641.95,97286.5
ORD-18906,2024-04-17,Standing Desk,Furniture,South,Sneha Pillai,6,21759.24,0.0,130555.44,80709.43,49846.01
ORD-15540,2024-04-18,Standing Desk,Furniture,West,Rahul Nair,4,26561.16,0.0,106244.64,64812.85,41431.79
ORD-29562,2024-04-18,Standing Desk,Furniture,East,Rahul Nair,2,22812.42,0.05,43343.6,26010.42,17333.18
ORD-90492,2024-04-18,Standing Desk,Furniture,West,Rahul Nair,6,25685.75,0.05,146408.77,80363.13,66045.64
ORD-19572,2024-04-18,Mechanical Keyboard,Electronics,North,Vikram Das,9,5449.36,0.15,41687.6,21030.37,20657.23
ORD-11146,2024-04-18,USB Hub 7-Port,Electronics,East,Rahul Nair,5,1173.56,0.0,5867.8,3000.86,2866.94
ORD-13208,2024-04-19,Pen Set Premium,Stationery,West,Rahul Nair,5,334.46,0.05,1588.68,881.56,707.12
ORD-49201,2024-04-20,Office Chair Ergo,Furniture,North,Sneha Pillai,14,13197.66,0.05,175528.88,103850.47,71678.41
ORD-83259,2024-04-20,Laptop Pro X1,Electronics,South,Priya Sharma,15,89666.87,0.05,1277752.9,788238.65,489514.25
ORD-24156,2024-04-20,Notebook Pack,Stationery,North,Sneha Pillai,1,336.22,0.0,336.22,200.71,135.51
ORD-97650,2024-04-21,USB Hub 7-Port,Electronics,North,Priya Sharma,8,1130.72,0.15,7688.9,4735.86,2953.04
ORD-22062,2024-04-21,USB Hub 7-Port,Electronics,North,Meera Iyer,20,994.81,0.0,19896.2,10725.34,9170.86
ORD-26912,2024-04-22,USB Hub 7-Port,Electronics,East,Rahul Nair,18,1247.86,0.0,22461.48,14419.04,8042.44
ORD-32338,2024-04-23,Office Chair Ergo,Furniture,West,Priya Sharma,16,12638.49,0.0,202215.84,103299.74,98916.1
ORD-92324,2024-04-24,Standing Desk,Furniture,South,Meera Iyer,11,25324.3,0.2,222853.84,134398.97,88454.87
ORD-15788,2024-04-24,Office Chair Ergo,Furniture,North,Sneha Pillai,17,11030.51,0.0,187518.67,89860.92,97657.75
ORD-31955,2024-04-25,Desk Lamp LED,Furniture,East,Vikram Das,12,2448.76,0.2,23508.1,12310.12,11197.98
ORD-88275,2024-04-25,Office Chair Ergo,Furniture,East,Vikram Das,7,12993.35,0.15,77310.43,42970.89,34339.54
ORD-35915,2024-04-25,Mechanical Keyboard,Electronics,North,Meera Iyer,6,4522.75,0.0,27136.5,13404.42,13732.08
ORD-18178,2024-04-26,Office Chair Ergo,Furniture,South,Sneha Pillai,19,8219.26,0.1,140549.35,90450.73,50098.62
ORD-94207,2024-04-26,Notebook Pack,Stationery,East,Meera Iyer,1,286.03,0.0,286.03,133.0,153.03
ORD-45321,2024-04-26,Notebook Pack,Stationery,East,Karthik Raj,12,328.5,0.0,3942.0,2302.55,1639.45
ORD-18601,2024-04-26,USB Hub 7-Port,Electronics,East,Meera Iyer,20,1057.7,0.15,17980.9,12341.03,5639.87
ORD-60768,2024-04-27,Desk Lamp LED,Furniture,West,Arjun Kumar,14,1388.42,0.1,17494.09,9862.25,7631.84
ORD-79228,2024-04-27,USB Hub 7-Port,Electronics,South,Divya Menon,20,1411.19,0.0,28223.8,16408.66,11815.14
ORD-70447,2024-04-28,Standing Desk,Furniture,East,Rahul Nair,10,18777.75,0.0,187777.5,94217.7,93559.8
ORD-48141,2024-04-28,Office Chair Ergo,Furniture,East,Vikram Das,8,14240.06,0.1,102528.43,64931.94,37596.49
ORD-93796,2024-04-28,USB Hub 7-Port,Electronics,South,Sneha Pillai,12,1308.34,0.1,14130.07,6873.2,7256.87
ORD-25012,2024-04-29,Wireless Headphones,Electronics,South,Meera Iyer,9,4417.25,0.0,39755.25,23911.72,15843.53
ORD-41404,2024-04-29,Monitor 27inch,Electronics,West,Sneha Pillai,12,24818.6,0.0,297823.2,208434.93,89388.27
ORD-28264,2024-04-30,Office Chair Ergo,Furniture,North,Arjun Kumar,12,10526.01,0.2,101049.7,67369.14,33680.56
ORD-33283,2024-05-01,Wireless Headphones,Electronics,East,Meera Iyer,10,2733.1,0.0,27331.0,16910.27,10420.73
ORD-43779,2024-05-02,Wireless Headphones,Electronics,West,Sneha Pillai,9,3402.41,0.1,27559.52,16242.83,11316.69
ORD-43902,2024-05-02,Monitor 27inch,Electronics,East,Rahul Nair,18,19811.36,0.0,356604.48,202442.66,154161.82
ORD-60342,2024-05-02,Monitor 27inch,Electronics,South,Divya Menon,4,26997.94,0.0,107991.76,68255.2,39736.56
ORD-78019,2024-05-02,Standing Desk,Furniture,West,Priya Sharma,12,26121.87,0.05,297789.32,177798.05,119991.27
ORD-13614,2024-05-03,Office Chair Ergo,Furniture,North,Sneha Pillai,3,14683.14,0.0,44049.42,26096.57,17952.85
ORD-37605,2024-05-04,Standing Desk,Furniture,West,Karthik Raj,13,18705.75,0.2,194539.8,103745.38,90794.42
ORD-29887,2024-05-04,Wireless Headphones,Electronics,North,Vikram Das,16,2685.21,0.15,36518.86,22700.59,13818.27
ORD-58177,2024-05-04,Wireless Headphones,Electronics,South,Vikram Das,3,4326.91,0.0,12980.73,6176.24,6804.49
ORD-65434,2024-05-04,Desk Lamp LED,Furniture,South,Divya Menon,11,1658.53,0.0,18243.83,10506.47,7737.36
ORD-20589,2024-05-05,Notebook Pack,Stationery,West,Priya Sharma,16,413.72,0.05,6288.54,2945.38,3343.16
ORD-19295,2024-05-05,Standing Desk,Furniture,North,Rahul Nair,13,24636.39,0.15,272232.11,159351.26,112880.85
ORD-63174,2024-05-05,Pen Set Premium,Stationery,South,Karthik Raj,12,301.11,0.0,3613.32,2084.84,1528.48
ORD-77163,2024-05-05,Monitor 27inch,Electronics,North,Sneha Pillai,13,25926.65,0.05,320194.13,152377.94,167816.19
ORD-55908,2024-05-05,Office Chair Ergo,Furniture,East,Arjun Kumar,4,8249.2,0.1,29697.12,15035.99,14661.13
ORD-19837,2024-05-05,Desk Lamp LED,Furniture,West,Rahul Nair,8,1978.67,0.0,15829.36,9090.54,6738.82
ORD-68979,2024-05-05,USB Hub 7-Port,Electronics,West,Vikram Das,19,851.63,0.0,16180.97,9879.85,6301.12
ORD-72071,2024-05-06,Standing Desk,Furniture,North,Arjun Kumar,7,20049.99,0.0,140349.93,97439.96,42909.97
ORD-50850,2024-05-07,Desk Lamp LED,Furniture,West,Rahul Nair,8,1378.97,0.0,11031.76,5131.12,5900.64
ORD-46624,2024-05-09,Monitor 27inch,Electronics,North,Meera Iyer,3,19420.87,0.15,49523.22,28802.8,20720.42
ORD-52184,2024-05-09,USB Hub 7-Port,Electronics,South,Rahul Nair,5,872.49,0.15,3708.08,2225.35,1482.73
ORD-76188,2024-05-09,USB Hub 7-Port,Electronics,South,Divya Menon,5,1032.76,0.15,4389.23,2916.4,1472.83
ORD-97741,2024-05-09,Wireless Headphones,Electronics,South,Meera Iyer,6,4812.05,0.05,27428.69,13126.25,14302.44
ORD-74713,2024-05-09,Office Chair Ergo,Furniture,South,Divya Menon,6,12240.24,0.0,73441.44,47617.27,25824.17
ORD-64476,2024-05-09,Standing Desk,Furniture,West,Karthik Raj,15,18875.68,0.0,283135.2,138600.37,144534.83
ORD-47015,2024-05-10,Laptop Pro X1,Electronics,North,Sneha Pillai,3,118022.82,0.0,354068.46,246125.52,107942.94
ORD-99660,2024-05-10,Desk Lamp LED,Furniture,West,Karthik Raj,16,2489.97,0.2,31871.62,16630.56,15241.06
ORD-15610,2024-05-10,Monitor 27inch,Electronics,North,Divya Menon,16,20317.5,0.0,325080.0,176310.0,148770.0
ORD-55268,2024-05-10,Pen Set Premium,Stationery,South,Sneha Pillai,20,185.92,0.2,2974.72,1872.86,1101.86
ORD-47239,2024-05-11,Pen Set Premium,Stationery,West,Priya Sharma,5,180.91,0.0,904.55,453.12,451.43
ORD-39284,2024-05-12,Standing Desk,Furniture,North,Vikram Das,6,27269.55,0.0,163617.3,85992.21,77625.09
ORD-99235,2024-05-12,Desk Lamp LED,Furniture,West,Arjun Kumar,6,1558.04,0.0,9348.24,5651.58,3696.66
ORD-32746,2024-05-12,Wireless Headphones,Electronics,North,Divya Menon,14,3052.43,0.05,40597.32,24455.9,16141.42
ORD-63188,2024-05-13,Wireless Headphones,Electronics,West,Sneha Pillai,18,2744.13,0.05,46924.62,23182.8,23741.82
ORD-87718,2024-05-13,Wireless Headphones,Electronics,West,Divya Menon,5,2589.25,0.0,12946.25,8155.29,4790.96
ORD-98694,2024-05-13,Office Chair Ergo,Furniture,West,Vikram Das,1,10077.26,0.05,9573.4,6691.19,2882.21
ORD-10675,2024-05-14,Laptop Pro X1,Electronics,East,Arjun Kumar,20,101112.39,0.0,2022247.8,1088926.22,933321.58
ORD-39225,2024-05-14,Mechanical Keyboard,Electronics,North,Vikram Das,2,5088.01,0.05,9667.22,4661.75,5005.47
ORD-92924,2024-05-15,Laptop Pro X1,Electronics,West,Arjun Kumar,8,109545.39,0.0,876363.12,397510.69,478852.43
ORD-14944,2024-05-16,Wireless Headphones,Electronics,South,Vikram Das,14,3508.48,0.05,46662.78,25469.9,21192.88
ORD-66747,2024-05-16,Monitor 27inch,Electronics,South,Arjun Kumar,8,25005.15,0.0,200041.2,112469.72,87571.48
ORD-20852,2024-05-16,Mechanical Keyboard,Electronics,East,Meera Iyer,8,3275.4,0.2,20962.56,10985.61,9976.95
ORD-78386,2024-05-16,Wireless Headphones,Electronics,West,Sneha Pillai,15,4268.27,0.05,60822.85,30048.57,30774.28
ORD-21232,2024-05-17,Standing Desk,Furniture,East,Vikram Das,14,20228.85,0.1,254883.51,156796.17,98087.34
ORD-81268,2024-05-17,Laptop Pro X1,Electronics,West,Arjun Kumar,16,111566.73,0.0,1785067.68,1015200.03,769867.65
ORD-31613,2024-05-18,Notebook Pack,Stationery,South,Vikram Das,14,454.84,0.0,6367.76,3252.71,3115.05
ORD-44543,2024-05-18,Pen Set Premium,Stationery,West,Arjun Kumar,6,291.36,0.1,1573.34,734.28,839.06
ORD-74297,2024-05-18,Notebook Pack,Stationery,South,Karthik Raj,13,346.24,0.0,4501.12,2665.63,1835.49
ORD-38624,2024-05-18,Standing Desk,Furniture,West,Rahul Nair,16,19301.17,0.1,277936.85,178484.61,99452.24
ORD-91169,2024-05-18,Pen Set Premium,Stationery,East,Divya Menon,3,304.09,0.0,912.27,604.99,307.28
ORD-75072,2024-05-19,Desk Lamp LED,Furniture,West,Vikram Das,4,1789.65,0.15,6084.81,2831.09,3253.72
ORD-65683,2024-05-19,Monitor 27inch,Electronics,East,Vikram Das,13,24976.53,0.0,324694.89,183774.36,140920.53
ORD-25456,2024-05-19,Office Chair Ergo,Furniture,South,Karthik Raj,7,8011.07,0.0,56077.49,31752.28,24325.21
ORD-95323,2024-05-19,Notebook Pack,Stationery,East,Vikram Das,4,448.64,0.2,1435.65,956.16,479.49
ORD-80848,2024-05-19,Pen Set Premium,Stationery,South,Karthik Raj,16,272.56,0.0,4360.96,2553.82,1807.14
ORD-10935,2024-05-20,Monitor 27inch,Electronics,North,Karthik Raj,16,27045.08,0.15,367813.09,221242.05,146571.04
ORD-23780,2024-05-20,Wireless Headphones,Electronics,East,Priya Sharma,1,3060.04,0.2,2448.03,1107.98,1340.05
ORD-88139,2024-05-21,Monitor 27inch,Electronics,South,Meera Iyer,7,21548.25,0.0,150837.75,80710.97,70126.78
ORD-26803,2024-05-21,Desk Lamp LED,Furniture,West,Sneha Pillai,10,1616.63,0.0,16166.3,9661.24,6505.06
ORD-69890,2024-05-22,Laptop Pro X1,Electronics,South,Sneha Pillai,4,115596.66,0.05,439267.31,208620.31,230647.0
ORD-90149,2024-05-22,Desk Lamp LED,Furniture,East,Arjun Kumar,16,1719.58,0.1,24761.95,14801.7,9960.25
ORD-97539,2024-05-22,USB Hub 7-Port,Electronics,East,Vikram Das,4,933.27,0.05,3546.43,1661.8,1884.63
ORD-53452,2024-05-22,Standing Desk,Furniture,North,Divya Menon,8,23598.44,0.0,188787.52,96235.34,92552.18
ORD-39607,2024-05-23,Wireless Headphones,Electronics,South,Karthik Raj,9,2618.83,0.1,21212.52,11677.64,9534.88
ORD-13732,2024-05-24,Standing Desk,Furniture,East,Vikram Das,12,28907.77,0.0,346893.24,210036.36,136856.88
ORD-63759,2024-05-24,Pen Set Premium,Stationery,North,Meera Iyer,8,204.22,0.15,1388.7,790.07,598.63
ORD-56254,2024-05-24,Laptop Pro X1,Electronics,North,Vikram Das,17,101003.07,0.0,1717052.19,865027.04,852025.15
ORD-17827,2024-05-25,Laptop Pro X1,Electronics,East,Karthik Raj,19,98446.18,0.2,1496381.94,1034410.11,461971.83
ORD-87485,2024-05-25,Laptop Pro X1,Electronics,East,Vikram Das,4,89343.24,0.0,357372.96,214551.6,142821.36
ORD-41749,2024-05-25,Standing Desk,Furniture,South,Vikram Das,7,24339.86,0.0,170379.02,93696.05,76682.97
ORD-85564,2024-05-25,Wireless Headphones,Electronics,West,Sneha Pillai,6,4835.14,0.0,29010.84,13549.24,15461.6
ORD-94233,2024-05-25,Notebook Pack,Stationery,West,Arjun Kumar,3,283.93,0.0,851.79,472.58,379.21
ORD-32354,2024-05-26,Mechanical Keyboard,Electronics,West,Sneha Pillai,18,5997.29,0.0,107951.22,54734.28,53216.94
ORD-80464,2024-05-26,Monitor 27inch,Electronics,East,Divya Menon,14,22257.19,0.2,249280.53,137314.23,111966.3
ORD-73508,2024-05-26,Mechanical Keyboard,Electronics,East,Vikram Das,12,4427.48,0.1,47816.78,32875.7,14941.08
ORD-24322,2024-05-27,USB Hub 7-Port,Electronics,West,Karthik Raj,14,1326.72,0.15,15787.97,10536.17,5251.8
ORD-25187,2024-05-28,Mechanical Keyboard,Electronics,North,Meera Iyer,19,3640.24,0.15,58789.88,34573.73,24216.15
ORD-76252,2024-05-28,Office Chair Ergo,Furniture,East,Priya Sharma,6,11103.79,0.0,66622.74,40115.7,26507.04
ORD-43166,2024-05-29,Laptop Pro X1,Electronics,East,Arjun Kumar,9,107458.59,0.05,918770.94,423534.43,495236.51
ORD-22987,2024-05-29,Monitor 27inch,Electronics,South,Vikram Das,3,21749.13,0.0,65247.39,34559.66,30687.73
ORD-46822,2024-05-29,Monitor 27inch,Electronics,West,Karthik Raj,6,18260.63,0.1,98607.4,49772.58,48834.82
ORD-27200,2024-05-30,Standing Desk,Furniture,South,Priya Sharma,14,23525.9,0.0,329362.6,157811.26,171551.34
ORD-69355,2024-05-31,Notebook Pack,Stationery,West,Divya Menon,9,319.36,0.0,2874.24,1990.76,883.48
